model,shift,year,distance_m,annual_change_m,cumulative_change_m,bed_elevation_m
annualized,4.0,2027,2015.0,5.656084260623317,14.80554149943185,54.13554149943185
annualized,4.0,2028,2015.0,7.350097970085201,22.15563946951705,61.485639469517054
annualized,4.0,2029,2015.0,9.341300723303362,31.496940192820414,70.82694019282042
annualized,4.0,2030,2015.0,11.681829836071316,43.17877002889173,82.50877002889173
annualized,4.0,2031,2015.0,14.432969326442574,57.61173935533431,96.9417393553343
annualized,4.0,2032,2015.0,17.666754565084275,75.27849392041858,114.60849392041858
annualized,4.0,2033,2015.0,21.46785843722762,96.7463523576462,136.07635235764621
annualized,4.0,2023,2020.0,0.0,0.0,39.2
annualized,4.0,2024,2020.0,1.8591286429677893,1.8591286429677893,41.05912864296779
annualized,4.0,2025,2020.0,2.878923538461116,4.738052181428905,43.93805218142891
annualized,4.0,2026,2020.0,4.076216094826364,8.81426827625527,48.01426827625527
annualized,4.0,2027,2020.0,5.481900190581797,14.296168466837067,53.49616846683707
annualized,4.0,2028,2020.0,7.1322468552753975,21.428415322112464,60.62841532211247
annualized,4.0,2029,2020.0,9.069840175061472,30.498255497173936,69.69825549717393
annualized,4.0,2030,2020.0,11.34467609480842,41.84293159198236,81.04293159198235
annualized,4.0,2031,2020.0,14.015452469255493,55.85838406123785,95.05838406123786
annualized,4.0,2032,2020.0,17.151083650557467,73.00946771179531,112.20946771179531
annualized,4.0,2033,2020.0,20.83247869329641,93.84194640509172,133.04194640509172
annualized,4.0,2023,2025.0,0.0,0.0,39.06503916449087
annualized,4.0,2024,2025.0,1.4720176352675693,1.4720176352675693,40.53705679975844
annualized,4.0,2025,2025.0,2.2515819753651556,3.723599610632725,42.788638775123594
annualized,4.0,2026,2025.0,3.1422060014613535,6.8658056120940785,45.93084477658495
annualized,4.0,2027,2025.0,4.1597116967071415,11.02551730880122,50.09055647329209
annualized,4.0,2028,2025.0,5.322175103848394,16.347692412649614,55.412731577140484
annualized,4.0,2029,2025.0,6.6502474470856825,22.997939859735297,62.062979024226166
annualized,4.0,2030,2025.0,8.167522002169846,31.165461861905143,70.23050102639601
annualized,4.0,2031,2025.0,9.900953232199186,41.06641509410433,80.1314542585952
annualized,4.0,2032,2025.0,11.881335635089073,52.9477507291934,92.01278989368427
annualized,4.0,2033,2025.0,14.14385080946326,67.09160153865666,106.15664070314753
annualized,4.0,2023,2030.0,0.0,0.0,38.9
annualized,4.0,2024,2030.0,1.1269259358617276,1.1269259358617276,40.026925935861726
annualized,4.0,2025,2030.0,1.6894709450977032,2.816396880959431,41.71639688095943
annualized,4.0,2026,2030.0,2.313740444091323,5.130137325050754,44.03013732505075
annualized,4.0,2027,2030.0,3.0065070689397544,8.136644393990508,47.03664439399051
annualized,4.0,2028,2030.0,3.775286574069483,11.911930968059991,50.81193096805999
annualized,4.0,2029,2030.0,4.628419369889173,16.540350337949164,55.44035033794916
annualized,4.0,2030,2030.0,5.575161007051193,22.115511345000357,61.015511345000355
annualized,4.0,2031,2030.0,6.625782588976222,28.74129393397658,67.64129393397658
annualized,4.0,2032,2030.0,7.7916822020062995,36.53297613598288,75.43297613598287
annualized,4.0,2033,2030.0,9.085508572080457,45.618484708063335,84.51848470806334
annualized,4.0,2023,2035.0,0.0,0.0,38.63377772443078
annualized,4.0,2024,2035.0,1.0680966404851304,1.0680966404851304,39.70187436491591
annualized,4.0,2025,2035.0,1.5924990233188367,2.660595663803967,41.294373388234746
annualized,4.0,2026,2035.0,2.1711619853460924,4.83175764915006,43.465535373580835
annualized,4.0,2027,2035.0,2.8096999374674283,7.641457586617488,46.27523531104826
annualized,4.0,2028,2035.0,3.5143082207949874,11.155765807412475,49.78954353184325
annualized,4.0,2029,2035.0,4.291823216238015,15.44758902365049,54.081366748081265
annualized,4.0,2030,2035.0,5.149788673703128,20.59737769735362,59.23115542178439
annualized,4.0,2031,2035.0,6.096528904460726,26.693906601814344,65.32768432624512
annualized,4.0,2032,2035.0,7.141229546818977,33.835136148633325,72.46891387306411
annualized,4.0,2033,2035.0,8.294026688723903,42.12916283735723,80.76294056178801
annualized,4.0,2023,2040.0,0.0,0.0,38.36192232227427
annualized,4.0,2024,2040.0,1.1362066269834585,1.1362066269834585,39.498128949257726
annualized,4.0,2025,2040.0,1.7058875904690325,2.842094217452491,41.20401653972676
annualized,4.0,2026,2040.0,2.3387545633438656,5.180848780796357,43.54277110307062
annualized,4.0,2027,2040.0,3.041815804683594,8.22266458547995,46.584586907754215
annualized,4.0,2028,2040.0,3.8228568927163167,12.045521478196267,50.40744380047053
annualized,4.0,2029,2040.0,4.690526940965441,16.73604841916171,55.09797074143597
annualized,4.0,2030,2040.0,5.6544343770325725,22.39048279619428,60.752405118468545
annualized,4.0,2031,2040.0,6.7252533446577445,29.115736140852025,67.47765846312629
annualized,4.0,2032,2040.0,7.914841907335926,37.03057804818795,75.39250037046222
annualized,4.0,2033,2040.0,9.236373362454927,46.266951410642875,84.62887373291714
annualized,4.0,2023,2045.0,0.0,0.0,38.300000000000004
annualized,4.0,2024,2045.0,0.8177407790746258,0.8177407790746258,39.11774077907463
annualized,4.0,2025,2045.0,1.5948259313729949,2.4125667104476207,40.712566710447625
annualized,4.0,2026,2045.0,2.4972522677685944,4.909818978216215,43.20981897821622
annualized,4.0,2027,2045.0,3.545236893664068,8.455055871880283,46.75505587188029
annualized,4.0,2028,2045.0,4.762257864594481,13.217313736474765,51.51731373647477
annualized,4.0,2029,2045.0,6.175580166358905,19.39289390283367,57.692893902833674
annualized,4.0,2030,2045.0,7.816866533953423,27.209760436787093,65.5097604367871
annualized,4.0,2031,2045.0,9.72288679351388,36.93264723030097,75.23264723030098
annualized,4.0,2032,2045.0,11.936341618694343,48.868988848995315,87.16898884899533
annualized,4.0,2033,2045.0,14.506819156138903,63.37580800513422,101.67580800513423
annualized,4.0,2023,2050.0,0.0,0.0,38.300000000000004
annualized,4.0,2024,2050.0,0.5964384183554383,0.5964384183554383,38.896438418355444
annualized,4.0,2025,2050.0,2.3713824628707094,2.9678208812261477,41.26782088122615
annualized,4.0,2026,2050.0,4.831732483582517,7.799553364808665,46.09955336480867
annualized,4.0,2027,2050.0,8.242162374666655,16.041715739475322,54.341715739475326
annualized,4.0,2028,2050.0,12.969551544535705,29.011267284011026,67.31126728401102
annualized,4.0,2029,2050.0,19.52245222776626,48.533719511777285,86.83371951177729
annualized,4.0,2030,2050.0,28.60579735153422,77.13951686331151,115.43951686331152
annualized,4.0,2031,2050.0,41.19673419399588,118.3362510573074,156.6362510573074
annualized,4.0,2032,2050.0,58.64974169406685,176.98599275137423,215.28599275137424
annualized,4.0,2033,2050.0,82.84233948157092,259.8283322329452,298.1283322329452
annualized,5.0,2023,1820.0,0.0,0.0,42.04196616541354
annualized,5.0,2024,1820.0,2.0658099395818397,2.0658099395818397,44.10777610499538
annualized,5.0,2025,1820.0,4.099543487940938,6.165353427522778,48.207319592936315
annualized,5.0,2026,1820.0,6.718641231075736,12.883994658598514,54.92596082401205
annualized,5.0,2027,1820.0,10.091587010343787,22.9755816689423,65.01754783435584
annualized,5.0,2028,1820.0,14.435358929396159,37.410940598338456,79.452906763752
annualized,5.0,2029,1820.0,20.029387330541212,57.44032792887967,99.48229409429321
annualized,5.0,2030,1820.0,27.23353025884761,84.67385818772728,126.71582435314082
annualized,5.0,2031,1820.0,36.51122275694877,121.18508094467605,163.2270471100896
annualized,5.0,2032,1820.0,48.45928916067251,169.64437010534857,211.68633627076213
annualized,5.0,2033,1820.0,63.84633618955468,233.49070629490325,275.5326724603168
annualized,5.0,2023,1825.0,0.0,0.0,41.90878399122808
annualized,5.0,2024,1825.0,1.996299384780123,1.996299384780123,43.9050833760082
annualized,5.0,2025,1825.0,3.869318467958511,5.865617852738634,47.774401843966714
annualized,5.0,2026,1825.0,6.243774138253507,12.10939199099214,54.018175982220214
annualized,5.0,2027,1825.0,9.253908835134858,21.363300826127,63.27208481735508
annualized,5.0,2028,1825.0,13.06990380472854,34.43320463085554,76.34198862208362
annualized,5.0,2029,1825.0,17.907500482063654,52.340705112919196,94.24948910414727
annualized,5.0,2030,1825.0,24.04019766825931,76.3809027811785,118.28968677240658
annualized,5.0,2031,1825.0,31.81471408335841,108.19561686453692,150.104400855765
annualized,5.0,2032,1825.0,41.670590487088646,149.86620735162558,191.77499134285364
annualized,5.0,2033,1825.0,54.16503959481017,204.03124694643574,245.94003093766383
annualized,5.0,2023,1830.0,0.0,0.0,41.800030075187976
annualized,5.0,2024,1830.0,1.936993415320945,1.936993415320945,43.73702349050892
annualized,5.0,2025,1830.0,3.6360915271274123,5.573084942448357,47.37311501763634
annualized,5.0,2026,1830.0,5.751354715171125,11.324439657619482,53.124469732807455
annualized,5.0,2027,1830.0,8.384715510290697,19.70915516791018,61.50918524309816
annualized,5.0,2028,1830.0,11.663073076606707,31.372228244516887,73.17225831970487
annualized,5.0,2029,1830.0,15.744408362124744,47.116636606641634,88.91666668182961
annualized,5.0,2030,1830.0,20.825397051083684,67.94203365772532,109.7420637329133
annualized,5.0,2031,1830.0,27.15088717901665,95.09292083674197,136.89295091192994
annualized,5.0,2032,1830.0,35.02569812782349,130.11861896456546,171.91864903975343
annualized,5.0,2033,1830.0,44.82930958325883,174.9479285478243,216.74795862301227
annualized,5.0,2023,1835.0,0.0,0.0,41.72498543233083
annualized,5.0,2024,1835.0,1.874321405110642,1.874321405110642,43.599306837441475
annualized,5.0,2025,1835.0,3.5051999523188044,5.3795213574294465,47.10450678976028
annualized,5.0,2026,1835.0,5.522991574869437,10.902512932298883,52.627498364629716
annualized,5.0,2027,1835.0,8.019488348958028,18.92200128125691,60.646986713587744
annualized,5.0,2028,1835.0,11.108259297048527,30.030260578305437,71.75524601063627
annualized,5.0,2029,1835.0,14.92981679665749,44.96007737496293,86.68506280729376
annualized,5.0,2030,1835.0,19.65800867888366,64.61808605384658,106.34307148617742
annualized,5.0,2031,1835.0,25.507926801909917,90.1260128557565,131.85099828808734
annualized,5.0,2032,1835.0,32.745691871207214,122.87170472696371,164.59669015929455
annualized,5.0,2033,1835.0,41.700559631175,164.5722643581387,206.29724979046955
annualized,5.0,2023,1840.0,0.0,0.0,41.69012812011664
annualized,5.0,2024,1840.0,1.8355934991091871,1.8355934991091871,43.52572161922583
annualized,5.0,2025,1840.0,3.430332618227112,5.265926117336299,46.95605423745294
annualized,5.0,2026,1840.0,5.397123243681179,10.663049361017478,52.35317748113412
annualized,5.0,2027,1840.0,7.822764728235455,18.485814089252933,60.17594220936957
annualized,5.0,2028,1840.0,10.814306652141198,29.30012074139413,70.99024886151076
annualized,5.0,2029,1840.0,14.503773186858794,43.803893928252926,85.49402204836957
annualized,5.0,2030,1840.0,19.053989649487917,62.85788357774084,104.54801169785748
annualized,5.0,2031,1840.0,24.66576838821706,87.5236519659579,129.21378008607454
annualized,5.0,2032,1840.0,31.586771129756187,119.11042309571408,160.80055121583072
annualized,5.0,2033,1840.0,40.122438906144765,159.23286200185885,200.9229901219755
annualized,5.0,2023,1845.0,0.0,0.0,41.67297212636734
annualized,5.0,2024,1845.0,1.8305933587284429,1.8305933587284429,43.503565485095784
annualized,5.0,2025,1845.0,3.3670047692509257,5.197598127979369,46.87057025434671
annualized,5.0,2026,1845.0,5.249002558351712,10.446600686331081,52.11957281269842
annualized,5.0,2027,1845.0,7.554319776072475,18.000920462403556,59.6738925887709
annualized,5.0,2028,1845.0,10.378174036209053,28.37909449861261,70.05206662497994
annualized,5.0,2029,1845.0,13.837200334713657,42.216294833326266,83.8892669596936
annualized,5.0,2030,1845.0,18.074268480421523,60.29056331374779,101.96353544011512
annualized,5.0,2031,1845.0,23.264384114735805,83.55494742848359,125.22791955485093
annualized,5.0,2032,1845.0,29.621917052892485,113.17686448137607,154.8498366077434
annualized,5.0,2033,1845.0,37.40945550242631,150.58631998380238,192.25929211016972
annualized,5.0,2023,1850.0,0.0,0.0,41.65968786428882
annualized,5.0,2024,1850.0,1.8252857266314706,1.8252857266314706,43.48497359092029
annualized,5.0,2025,1850.0,3.3560273756566623,5.181313102288133,46.841000966576956
annualized,5.0,2026,1850.0,5.230076263368957,10.41138936565709,52.071077229945914
annualized,5.0,2027,1850.0,7.524427655566512,17.935817021223603,59.595504885512426
annualized,5.0,2028,1850.0,10.333344939098396,28.269161960322,69.92884982461082
annualized,5.0,2029,1850.0,13.772232431465923,42.04139439178792,83.70108225607675
annualized,5.0,2030,1850.0,17.982376765190153,60.02377115697807,101.68345902126688
annualized,5.0,2031,1850.0,23.136751646639738,83.16052280361781,124.82021066790662
annualized,5.0,2032,1850.0,29.447124477733837,112.60764728135165,154.26733514564046
annualized,5.0,2033,1850.0,37.172756815949015,149.78040409730067,191.4400919615895
annualized,5.0,2023,1855.0,0.0,0.0,41.642288414447506
annualized,5.0,2024,1855.0,1.8248602655689936,1.8248602655689936,43.4671486800165
annualized,5.0,2025,1855.0,3.3561775823138618,5.181037847882855,46.82332626233036
annualized,5.0,2026,1855.0,5.23108182000901,10.412119667891865,52.05440808233937
annualized,5.0,2027,1855.0,7.526664755098913,17.93878442299078,59.581072837438285
annualized,5.0,2028,1855.0,10.337315510443162,28.27609993343394,69.91838834788145
annualized,5.0,2029,1855.0,13.778601620286068,42.05470155372001,83.69698996816751
annualized,5.0,2030,1855.0,17.992020903090932,60.04672245681094,101.68901087125845
annualized,5.0,2031,1855.0,23.150819528388183,83.19754198519912,124.83983039964663
annualized,5.0,2032,1855.0,29.46711550324605,112.66465748844517,154.30694590289266
annualized,5.0,2033,1855.0,37.200620479844304,149.8652779682895,191.507566382737
annualized,5.0,2023,1860.0,0.0,0.0,41.621377362641574
annualized,5.0,2024,1860.0,1.8329856575504309,1.8329856575504309,43.454363020192005
annualized,5.0,2025,1860.0,3.3534798039822107,5.1864654615326415,46.807842824174216
annualized,5.0,2026,1860.0,5.212318352875691,10.398783814408333,52.02016117704991
annualized,5.0,2027,1860.0,7.48479060077031,17.883574415178643,59.50495177782022
annualized,5.0,2028,1860.0,10.262939418764894,28.146513833943537,69.76789119658511
